firstName,apiVersion,script,id,firstName,lastName,countryOrigin,countryOriginAlt,countriesOriginTop,score,regionOrigin,topRegionOrigin,subRegionOrigin,probabilityCalibrated,probabilityAltCalibrated
tiana,namsor_api_2.0.24,LATIN,b87ab792-3e70-4b95-a8cb-bf5f19d01138,tiana,,MG,GE,"MG,GE,BG,BF,ID,NA,IL,HR,RS,RS",11.27779873,Africa,Africa,Eastern Africa,0.85396007,0.881032866
timothy,namsor_api_2.0.24,LATIN,8be5ac51-f6f5-404f-8e3a-eb798bc5b769,timothy,,KE,IE,"KE,IE,GB,LR,NA,KH,BE,NL,ZA,TW",0.822602327,Africa,Africa,Eastern Africa,0.458076537,0.477737557
kyle,namsor_api_2.0.24,LATIN,54c10b9b-ef89-4f78-817e-c2c154f8587d,kyle,,GB,ZA,"GB,ZA,KR,VN,NL,TW,NA,IE,MM,FR",0.107225182,Europe,Europe,Northern Europe,0.368322563,0.719101836
tayla,namsor_api_2.0.24,LATIN,d3c58102-22c8-419c-8dd4-4e80b58bc7d4,tayla,,AZ,ZA,"AZ,ZA,TR,IL,BG,AE,NA,UA,GB,UZ",1.066300646,Asia,Asia,Western Asia,0.466197821,0.466868036
ashleigh,namsor_api_2.0.24,LATIN,8530da50-3b55-460c-ae60-2c620ef62286,ashleigh,,GB,ZA,"GB,ZA,IE,NA,NL,AM,AF,IR,TJ,MY",5.403479102,Europe,Europe,Northern Europe,0.637534083,0.784754824
jason,namsor_api_2.0.24,LATIN,fe9e2dd1-b21e-40cc-8e43-22a324bd69d5,jason,,GB,NA,"GB,NA,KE,TW,NL,KR,IE,LR,UZ,MY",3.227955765,Europe,Europe,Northern Europe,0.50224921,0.526816453
taylah,namsor_api_2.0.24,LATIN,bbc5adfe-3a37-4bf5-a8b4-ac1ed73d37bb,taylah,,LR,SA,"LR,SA,MY,AF,IL,TR,GB,ZA,BN,JO",0,Africa,Africa,Western Africa,0.283874148,0.307008144
brandon,namsor_api_2.0.24,LATIN,0ce1e8e3-ffde-4bac-bbf6-87da909e87ce,brandon,,GB,BG,"GB,BG,NL,ZA,RS,RS,NA,IL,CM,KE",0.257088869,Europe,Europe,Northern Europe,0.393752409,0.393752409
monique,namsor_api_2.0.24,LATIN,63033961-2e67-4798-a0f9-af725413ebc7,monique,,FR,NL,"FR,NL,CH,CM,BE,BF,CI,BD,MG,LB",0.808920115,Europe,Europe,Western Europe,0.457595402,0.488019183
kye,namsor_api_2.0.24,LATIN,3dc8df71-a6c7-4cfc-8b00-5d63b786d3ee,kye,,KR,MM,"KR,MM,TW,MY,GB,KH,BN,VN,TD,NL",7.480656582,Asia,Asia,Eastern Asia,0.733243494,0.948084325
paris,namsor_api_2.0.24,LATIN,24b75acc-0a14-430c-8428-c31dfdd93381,paris,,CY,LV,"CY,LV,AZ,ID,KE,GE,CM,EE,LR,AF",7.294945178,Asia,Asia,Western Asia,0.726530117,0.827513404
corey,namsor_api_2.0.24,LATIN,9bfd578c-5801-4c48-ad2c-74aa96406087,corey,,GB,FR,"GB,FR,NL,IE,KE,IL,TW,KH,ZA,BE",0.531078956,Europe,Europe,Northern Europe,0.438815668,0.438815668
megan,namsor_api_2.0.24,LATIN,9d96c8cf-47f9-42fe-9b18-c04a83002a05,megan,,GB,MY,"GB,MY,TW,NA,IE,NL,ID,ZA,AZ,FR",1.590776516,Europe,Europe,Northern Europe,0.480558924,0.480558924
brendan,namsor_api_2.0.24,LATIN,24470468-fa99-4300-ad29-c285c0f3734a,brendan,,IE,GB,"IE,GB,KE,ZA,NL,IL,NA,BE,CM,FR",5.251003884,Europe,Europe,Northern Europe,0.627986709,0.796476026
courtney,namsor_api_2.0.24,LATIN,8bca7632-5626-4c6c-a04b-7b7e83cfcd4a,courtney,,GB,ZA,"GB,ZA,NA,LR,IE,NL,KE,IL,FR,TW",6.410416074,Europe,Europe,Northern Europe,0.674453541,0.736525179
ben,namsor_api_2.0.24,LATIN,14ff5376-215f-403d-956e-fee8b8446ea9,ben,,IL,DK,"IL,DK,NL,KE,BE,NO,GB,TW,SE,DE",1.855365471,Asia,Asia,Western Asia,0.486187178,0.550681463
bethany,namsor_api_2.0.24,LATIN,e3e047c6-bf14-448c-90da-f239728130ff,bethany,,GB,KE,"GB,KE,IL,NA,ID,KH,NL,ZA,CH,BE",4.991700247,Europe,Europe,Northern Europe,0.608047175,0.67551213
bradley,namsor_api_2.0.24,LATIN,8d4de82e-7cf5-4e51-a574-213581dd59f6,bradley,,GB,ZA,"GB,ZA,NA,NL,KE,IL,IE,CM,BE,IS",4.711183188,Europe,Europe,Northern Europe,0.58756161,0.678708652
angela,namsor_api_2.0.24,LATIN,0dfe5ead-3ed5-40e6-b08c-634243aeedfe,angela,,MD,GE,"MD,GE,RO,IT,BG,SK,CY,CH,SE,NL",0.720954011,Europe,Europe,Eastern Europe,0.454442721,0.454442721
jacinta,namsor_api_2.0.24,LATIN,45af5332-f94e-4fa6-a088-9a8834efed9e,jacinta,,KE,IE,"KE,IE,TZ,LR,NL,LV,GB,NA,PL,ID",8.299083012,Africa,Africa,Eastern Africa,0.754360664,0.777330313
jemma,namsor_api_2.0.24,LATIN,d17f4b89-6025-469e-866e-17bdb5afa5d3,jemma,,GB,IE,"GB,IE,KE,GE,SE,LR,NA,AM,NL,TZ",6.170404225,Europe,Europe,Northern Europe,0.668674705,0.742679225
jennifer,namsor_api_2.0.24,LATIN,5b65c8c9-c5f8-4611-b8fe-a9dcd38aede6,jennifer,,SE,GB,"SE,GB,DK,DE,NL,KE,FR,IE,TW,IL",1.029207243,Europe,Europe,Northern Europe,0.465018504,0.49617411
adrian,namsor_api_2.0.24,LATIN,c0365dd3-fbde-404d-9190-0eb8ca738ded,adrian,,RO,SK,"RO,SK,BG,CH,MD,NL,PL,HU,GB,FR",9.056002103,Europe,Europe,Eastern Europe,0.791536555,0.882528905
robert,namsor_api_2.0.24,LATIN,e3c09da8-bafb-4c05-ad2d-da71b10ef05f,robert,,NL,AT,"NL,AT,GB,IE,DE,FR,KE,CH,BE,AM",0.091496846,Europe,Europe,Western Europe,0.365636896,0.466641648
bronte,namsor_api_2.0.24,LATIN,30bb4e31-d453-49f2-aa61-83f5144b78fe,bronte,,CM,CI,"CM,CI,ZA,GB,IL,DK,SE,IE,BF,LT",0,Africa,Africa,Middle Africa,0.203649363,0.288706885
christina,namsor_api_2.0.24,LATIN,1eb33510-63c8-4249-b7e3-6c9ceaa2e81f,christina,,CY,AT,"CY,AT,SE,TZ,CH,BG,DK,NA,DE,IE",0.622997132,Asia,Asia,Western Asia,0.450817874,0.478096145
danielle,namsor_api_2.0.24,LATIN,ba0569ca-91fb-44eb-bf21-3a4fc563a33b,danielle,,FR,CM,"FR,CM,CH,NL,BE,DK,GB,CI,ZA,IE",0.019981355,Europe,Europe,Western Europe,0.353405958,0.436047659
julia,namsor_api_2.0.24,LATIN,57a83187-215d-401d-9a2c-0a143ca8b2e5,julia,,SK,RU,"SK,RU,GE,UA,AT,NA,DE,BG,IE,PL",4.959235832,Europe,Europe,Eastern Europe,0.605171717,0.704120652
shakira,namsor_api_2.0.24,LATIN,0053c279-0c68-4ce2-a836-1975acc6a2ce,shakira,,UZ,GE,"UZ,GE,IL,AZ,PK,TZ,KZ,MY,LK,AF",2.876518356,Asia,Asia,Central Asia,0.499735391,0.514925525
nicole,namsor_api_2.0.24,LATIN,c6d75b6d-3257-410b-8740-97dbf7545af7,nicole,,CH,NL,"CH,NL,FR,DK,BE,CM,GB,ZA,IT,LB",0.155303463,Europe,Europe,Western Europe,0.376516676,0.376516676
jarrod,namsor_api_2.0.24,LATIN,2878729c-180f-48ba-9593-627d9dc51726,jarrod,,UZ,GB,"UZ,GB,TJ,KE,IE,ZA,LR,NO,AE,NL",3.469622092,Asia,Asia,Central Asia,0.523328618,0.715160042
jasmin,namsor_api_2.0.24,LATIN,be3b7e1a-a824-47c5-a299-97f381469a0b,jasmin,,UZ,CH,"UZ,CH,RS,RS,AZ,MK,HR,NL,DE,GB",0,Asia,Asia,Central Asia,0.284320931,0.362854544
mark,namsor_api_2.0.24,LATIN,16e1670d-db4a-4888-bba5-5a9b1282e153,mark,,NL,GB,"NL,GB,IE,IL,DK,BE,KE,DE,EE,CH",2.320525456,Europe,Europe,Western Europe,0.49376311,0.613378332
reece,namsor_api_2.0.24,LATIN,89820f6b-eef3-4d20-8c97-93b6ce09ff93,reece,,GB,ZA,"GB,ZA,IE,IL,EE,NA,LR,CM,NL,KE",8.353540718,Europe,Europe,Northern Europe,0.758071677,0.799981191
vanessa,namsor_api_2.0.24,LATIN,9883f39c-8ff8-4b0c-8408-1b1c8ce815c6,vanessa,,CM,BG,"CM,BG,BE,ZA,NL,AM,GB,IT,IL,FR",0.717048173,Africa,Africa,Middle Africa,0.454300423,0.498725089
jye,namsor_api_2.0.24,LATIN,7b1f0e13-7ca6-40d7-80ea-02cd0b6ba04a,jye,,TW,KR,"TW,KR,DK,MY,MM,FJ,CF,IL,TD,NL",6.997682639,Asia,Asia,Eastern Asia,0.712823159,0.806215629
kevin,namsor_api_2.0.24,LATIN,6cf7a0cc-b2c7-4a2b-b47f-6621ddc170d0,kevin,,KE,GB,"KE,GB,BE,EE,TW,IE,NL,FR,CM,DE",1.559875484,Africa,Africa,Eastern Africa,0.479832895,0.481867883
rachael,namsor_api_2.0.24,LATIN,ff4ba519-3efa-4764-8fdc-1a23e58a337f,rachael,,GB,IE,"GB,IE,KE,LB,IL,CM,CH,NL,NA,FR",0,Europe,Europe,Northern Europe,0.279310606,0.399738685
brittany,namsor_api_2.0.24,LATIN,5f51095d-8db0-451c-9d4e-34b918527add,brittany,,BE,GB,"BE,GB,NL,KH,SE,CH,KE,DK,IE,CM",0.134705481,Europe,Europe,Western Europe,0.373009294,0.419442895
katherine,namsor_api_2.0.24,LATIN,f6e0da33-88b7-4335-a2eb-5716ad57c6ac,katherine,,IE,BE,"IE,BE,DK,GB,NO,CH,KE,DE,AT,FR",0.115128676,Europe,Europe,Northern Europe,0.369671278,0.411012862
steven,namsor_api_2.0.24,LATIN,0e3114ea-1af2-4c76-b645-3ebef8a84dd8,steven,,BE,GB,"BE,GB,NL,BG,KE,RS,RS,DE,NO,TW",1.392924319,Europe,Europe,Western Europe,0.475652404,0.530667592
michelle,namsor_api_2.0.24,LATIN,6a664aa1-6a94-48ad-8954-d6b74804c203,michelle,,FR,CM,"FR,CM,DK,NL,CH,BE,GB,IE,ZA,LB",0.196746149,Europe,Europe,Western Europe,0.383555757,0.422812971
britney,namsor_api_2.0.24,LATIN,16e847cc-7742-4185-83e8-3e039fe2186d,britney,,GB,NL,"GB,NL,ZA,IE,NA,KE,BE,IL,CM,FR",1.994863766,Europe,Europe,Northern Europe,0.488750849,0.492127817
breanna,namsor_api_2.0.24,LATIN,45aa4a23-8f31-4c64-981c-861ec9ff2998,breanna,,IE,IL,"IE,IL,GB,NA,SK,NL,IS,SE,CZ,HU",5.051509998,Europe,Europe,Northern Europe,0.613109463,0.646553312
katelyn,namsor_api_2.0.24,LATIN,5beebc97-0402-41d1-8c78-353a5cbdc38d,katelyn,,IE,GB,"IE,GB,EE,KE,BE,IL,NA,AT,TW,UA",0.038669602,Europe,Europe,Northern Europe,0.356604228,0.60378757
catherine,namsor_api_2.0.24,LATIN,3cef19a6-d568-4109-81e7-70f3d62ce5d8,catherine,,FR,CM,"FR,CM,IE,BE,CH,KE,GB,NO,DK,NL",2.344703909,Europe,Europe,Western Europe,0.494085552,0.497372091
bryce,namsor_api_2.0.24,LATIN,b78b38a9-eac5-46ab-b8cc-43b627793e2d,bryce,,GB,IE,"GB,IE,KE,NL,CM,ZA,TZ,IL,BW,TW",2.041766766,Europe,Europe,Northern Europe,0.489554025,0.489554025
melissa,namsor_api_2.0.24,LATIN,3acb7c06-0204-44d5-959f-ad8cd2a7b112,melissa,,NL,ET,"NL,ET,IL,ZA,NA,CM,GB,ID,FR,TZ",0.087284881,Europe,Europe,Western Europe,0.364917347,0.364917347
mathew,namsor_api_2.0.24,LATIN,e138921e-4fb9-4e4c-828b-f00b7b72970c,mathew,,IE,GB,"IE,GB,NA,LR,KE,ET,MY,TZ,PL,ZA",0.836099924,Europe,Europe,Northern Europe,0.458548674,0.458548674
shania,namsor_api_2.0.24,LATIN,26bd5489-ef5c-4aa5-8d62-09f4abb3536c,shania,,IL,GE,"IL,GE,NA,TZ,PK,BD,ZA,TW,GB,LK",3.088864904,Asia,Asia,Western Asia,0.501349205,0.627890302
amanda,namsor_api_2.0.24,LATIN,c73db589-657f-488c-b308-d592a183d91c,amanda,,ZA,LK,"ZA,LK,GB,NL,EG,SE,NA,GE,NE,TZ",1.191615226,Africa,Africa,Southern Africa,0.470024423,0.470024423
jared,namsor_api_2.0.24,LATIN,06faa8dc-4e74-4b3f-9df5-823c3f62d1da,jared,,KE,GB,"KE,GB,NL,LR,IE,NO,IL,DE,CZ,NA",11.11171971,Africa,Africa,Eastern Africa,0.850529133,0.859537124
cassandra,namsor_api_2.0.24,LATIN,3b3460fa-d32c-47bb-acc1-e5e8ef3463b7,cassandra,,RO,NL,"RO,NL,GB,SE,CH,IE,IT,FR,RS,RS",0,Europe,Europe,Eastern Europe,0.332317024,0.332933172
rhiannon,namsor_api_2.0.24,LATIN,93506956-45c3-4555-b673-3dc107e74982,rhiannon,,GB,NL,"GB,NL,NA,ZA,UZ,IE,IL,TJ,KE,TW",9.891484796,Europe,Europe,Northern Europe,0.81014414,0.851237402
scott,namsor_api_2.0.24,LATIN,ce54df85-f03e-4f19-b949-e87b4aa5cd1e,scott,,GB,TW,"GB,TW,IL,IE,NL,DE,ZA,NA,DK,KR",12.78390624,Europe,Europe,Northern Europe,0.885996582,0.897889518
casey,namsor_api_2.0.24,LATIN,7b47e589-957b-4b4a-b0b3-a121382ca33b,casey,,GB,NL,"GB,NL,TW,KH,NA,ZA,IE,IL,KE,FR",4.421410811,Europe,Europe,Northern Europe,0.578623041,0.618585125
shannon,namsor_api_2.0.24,LATIN,76d6d7d8-1e19-414d-9364-edaa06ab22f7,shannon,,IL,TW,"IL,TW,UZ,GB,MY,NA,ZA,NL,IE,LK",1.092545143,Asia,Asia,Western Asia,0.467019458,0.485396864
paul,namsor_api_2.0.24,LATIN,bb82dc9f-b9e8-438d-896e-1f65fbee1547,paul,,DE,FR,"DE,FR,KE,NL,GB,CM,CH,BE,RO,IE",1.817166279,Europe,Europe,Western Europe,0.485437954,0.492027851
travis,namsor_api_2.0.24,LATIN,5155bf0b-4c21-447f-931e-267fc84cb00c,travis,,GB,NA,"GB,NA,KE,VN,ZA,CY,TW,LV,LR,EE",2.763979477,Europe,Europe,Northern Europe,0.498747137,0.4992959
georgina,namsor_api_2.0.24,LATIN,c87b1bef-acac-4b04-910f-0c40d7502867,georgina,,BG,RU,"BG,RU,RO,CY,GB,AT,IE,IL,KE,DE",2.434508813,Europe,Europe,Eastern Europe,0.495228197,0.496947677
monica,namsor_api_2.0.24,LATIN,ced0dea1-f610-4dba-a07e-ae49e7aa116c,monica,,SK,RO,"SK,RO,RS,RS,SE,IT,TZ,BG,CH,NA",0.419239879,Europe,Europe,Eastern Europe,0.420716618,0.496172597
nicola,namsor_api_2.0.24,LATIN,d7edd9bf-c524-4241-8f31-da63b72e6460,nicola,,IT,RO,"IT,RO,BG,CH,CY,GB,MD,DE,ZA,CZ",7.065824304,Europe,Europe,Southern Europe,0.716333724,0.732401006
tiffany,namsor_api_2.0.24,LATIN,fda27d1a-1236-4c76-a124-5022f73427cb,tiffany,,TW,GB,"TW,GB,BE,ID,KH,FR,NL,MG,NA,VN",0.860200929,Asia,Asia,Eastern Asia,0.459385449,0.459385449
melanie,namsor_api_2.0.24,LATIN,1a3df3a1-796e-469a-b2ff-af411ce48feb,melanie,,FR,NL,"FR,NL,CH,DE,CM,AT,GB,BE,ZA,NA",0.231536657,Europe,Europe,Western Europe,0.389443162,0.410341729
simon,namsor_api_2.0.24,LATIN,ef6ba7a1-5929-490a-9106-1b855dc60524,simon,,IL,KE,"IL,KE,GB,NA,CH,SI,NL,DK,GE,ZA",1.118234358,Asia,Asia,Western Asia,0.467813385,0.467813385
shaun,namsor_api_2.0.24,LATIN,3e304f0d-fe4b-4ae0-8679-fcc65a4bea6f,shaun,,GB,TW,"GB,TW,ZA,MY,IL,NA,UZ,BD,IE,AZ",1.100020576,Europe,Europe,Northern Europe,0.467251543,0.503951713
richard,namsor_api_2.0.24,LATIN,f26ca512-eff6-4247-86af-ad91aea56ec4,richard,,DE,AT,"DE,AT,NL,IE,GB,KE,CH,SE,NO,CM",1.318465245,Europe,Europe,Western Europe,0.473645839,0.502814593
mikaela,namsor_api_2.0.24,LATIN,dfabb956-8c4f-422c-aea7-8a3b671363bf,mikaela,,SE,SK,"SE,SK,FI,CZ,BG,IL,RO,DK,RS,RS",6.689761358,Europe,Europe,Northern Europe,0.693613212,0.717710616
jacqueline,namsor_api_2.0.24,LATIN,db2595fd-ce47-44ed-afbd-79b611c105e6,jacqueline,,FR,NL,"FR,NL,KE,CM,GB,CH,BE,LR,DK,MG",1.857541697,Europe,Europe,Western Europe,0.486229238,0.486229238
stephen,namsor_api_2.0.24,LATIN,24b6500a-fc95-4695-a529-39e063efe333,stephen,,KE,GB,"KE,GB,IE,DE,BE,LR,IL,TW,NL,BG",2.801883864,Africa,Africa,Eastern Africa,0.499091065,0.681320854
lisa,namsor_api_2.0.24,LATIN,bf88fa2e-1d4c-4c3d-94e2-27e4ef8a0401,lisa,,SE,NL,"SE,NL,ZA,GB,RU,AT,ID,IE,DK,NA",2.805697864,Europe,Europe,Northern Europe,0.499125038,0.500602565
ellen,namsor_api_2.0.24,LATIN,d42fd90b-2d6a-4065-a02a-834829256c61,ellen,,IE,NL,"IE,NL,GB,BE,NO,DK,SE,NA,KE,IL",3.082210193,Europe,Europe,Northern Europe,0.501303202,0.620333187
tegan,namsor_api_2.0.24,LATIN,c0558552-5986-48f9-9cbd-325d823fa986,tegan,,GB,NA,"GB,NA,IE,ID,AZ,BF,ET,ZA,NL,TW",2.679466577,Europe,Europe,Northern Europe,0.497937737,0.501342422
renee,namsor_api_2.0.24,LATIN,8a080d5d-9122-489f-b280-2703152061c9,renee,,NL,FR,"NL,FR,CH,BE,EE,ZA,CM,IL,DK,NA",2.297546552,Europe,Europe,Western Europe,0.493450675,0.674764211
chantelle,namsor_api_2.0.24,LATIN,cd85238e-10ed-4e7f-a80e-91a61c10f18c,chantelle,,CM,ZA,"CM,ZA,FR,NL,DK,CH,BE,TW,NA,GB",0.743636824,Africa,Africa,Middle Africa,0.45526529,0.481281297
shane,namsor_api_2.0.24,LATIN,359a57b6-0f76-4fa6-b7b7-c8650d75a45c,shane,,IE,GB,"IE,GB,ZA,TW,IL,AM,NA,GE,BE,LK",0,Europe,Europe,Northern Europe,0.223917852,0.314889692
jessie,namsor_api_2.0.24,LATIN,4c3144ea-71f6-40ad-a7d7-e3eeafedd3d5,jessie,,GB,IE,"GB,IE,NL,DK,LR,FR,NA,SE,BE,TW",4.725366608,Europe,Europe,Northern Europe,0.587937299,0.623619804
naomi,namsor_api_2.0.24,LATIN,7412ff74-7217-48bb-b6f5-5f35596b7ed1,naomi,,JP,IL,"JP,IL,GE,KE,LR,TZ,NA,ID,BW,LK",4.374059574,Asia,Asia,Eastern Asia,0.576906237,0.871669619
kimberley,namsor_api_2.0.24,LATIN,55417040-8442-4e8b-8a6b-565d1d735c01,kimberley,,GB,NL,"GB,NL,KE,KH,ZA,BE,NA,TW,IE,MY",4.875877735,Europe,Europe,Northern Europe,0.597352834,0.742355751
tamara,namsor_api_2.0.24,LATIN,d07048c5-f8fa-4f37-9b2e-79ec1b8023c6,tamara,,GE,MD,"GE,MD,RU,RS,RS,AZ,IL,HU,AM,UA",3.15676311,Asia,Asia,Western Asia,0.501802914,0.644684169
jay,namsor_api_2.0.24,LATIN,1cef2fad-dd16-4ff5-a3d8-1d28bdcdb8ff,jay,,IN,GB,"IN,GB,LR,NL,NA,AZ,IL,TW,ZA,LK",5.089649061,Asia,Asia,Southern Asia,0.616184928,0.642432648
alison,namsor_api_2.0.24,LATIN,c41bd84c-9722-484b-a42d-b86d0ed20282,alison,,GB,UZ,"GB,UZ,KE,LR,IE,FR,NA,IL,MG,TZ",5.814406729,Europe,Europe,Northern Europe,0.657109724,0.705153871
kurt,namsor_api_2.0.24,LATIN,35ef30ca-ce79-4158-a28e-4ac21e8f611f,kurt,,DE,AT,"DE,AT,DK,BE,CH,SE,NO,IL,TR,KG",0.491375845,Europe,Europe,Western Europe,0.432445019,0.483154273
tori,namsor_api_2.0.24,LATIN,041175c7-7abd-43c4-815f-9ba06de90c18,tori,,JP,GE,"JP,GE,NO,FI,IL,ID,EE,BF,FJ,GB",1.988509541,Asia,Asia,Eastern Asia,0.48863981,0.537105515
trent,namsor_api_2.0.24,LATIN,c9676607-8538-4e5c-80ad-a13602a102b4,trent,,NL,GB,"NL,GB,FR,BE,KH,NA,TD,DK,CH,ZA",0.322209145,Europe,Europe,Western Europe,0.404667969,0.428922784
ashlee,namsor_api_2.0.24,LATIN,d40052c9-060d-42ee-8eab-6b489b497859,ashlee,,ZA,GB,"ZA,GB,MY,NA,IL,NL,BN,LK,LR,TW",0.516747819,Africa,Africa,Southern Africa,0.436523454,0.491463255
kieran,namsor_api_2.0.24,LATIN,e5f001d0-ee43-41f4-bfb1-5498144d0906,kieran,,IE,GB,"IE,GB,VN,IL,MY,AZ,KR,SE,KH,NL",1.280659563,Europe,Europe,Northern Europe,0.472593271,0.731977963
kane,namsor_api_2.0.24,LATIN,d2c34820-5226-40fb-9406-b3ffa74d8784,kane,,CI,NE,"CI,NE,JP,BF,GB,BW,GE,TW,ZA,NA",0.035263496,Africa,Africa,Western Africa,0.356021383,0.423309775
kelly,namsor_api_2.0.24,LATIN,56a1e3e8-84b0-42dd-81bc-d14ae2d66615,kelly,,GB,BW,"GB,BW,KE,NL,BE,NA,IL,EE,TW,IE",0,Europe,Europe,Northern Europe,0.302966832,0.424077089
louise,namsor_api_2.0.24,LATIN,fa121d9f-a231-4f62-a621-4e7d89347db0,louise,,FR,DK,"FR,DK,GB,CM,IE,BE,SE,NL,ZA,CI",0.779888011,Europe,Europe,Western Europe,0.456566129,0.542816765
phillip,namsor_api_2.0.24,LATIN,40ca1525-07cb-46f2-890e-ae26cdf817b5,phillip,,GB,KE,"GB,KE,IE,BE,ZA,NA,CH,DE,AT,LR",1.222844026,Europe,Europe,Northern Europe,0.470939656,0.493169517
rebekah,namsor_api_2.0.24,LATIN,c530f270-f2ed-4e9f-a0bb-d87fe2645f2f,rebekah,,LR,GB,"LR,GB,KE,IE,NA,MY,ID,ZA,BN,CH",2.127661401,Africa,Africa,Western Africa,0.490951515,0.554129644
jonathon,namsor_api_2.0.24,LATIN,0eec93c1-7505-4f26-a51e-0518be6e788a,jonathon,,GB,KE,"GB,KE,LR,SE,UZ,DK,NA,NL,IE,IS",3.769541265,Europe,Europe,Northern Europe,0.546414052,0.646481189
julian,namsor_api_2.0.24,LATIN,daa4af6b-76a2-48a4-a256-8edde11d0735,julian,,SK,KE,"SK,KE,GB,DE,FR,AT,IE,BG,NL,DK",0,Europe,Europe,Eastern Europe,0.245088267,0.286893788
aimee,namsor_api_2.0.24,LATIN,8ca27427-ddba-4f69-8b54-510be66df093,aimee,,CM,MG,"CM,MG,FR,MY,CI,GB,NL,NA,BF,BN",0.447002397,Africa,Africa,Middle Africa,0.425252747,0.425252747
damien,namsor_api_2.0.24,LATIN,91fea82f-3790-4808-9256-bd6c39f5c018,damien,,FR,BE,"FR,BE,NL,CH,IE,HR,GB,VN,BG,CM",3.423767163,Europe,Europe,Western Europe,0.519186811,0.632915506
kathryn,namsor_api_2.0.24,LATIN,64ade28f-531b-43f3-921e-8e4dc0c9a202,kathryn,,GB,IE,"GB,IE,DE,KE,BE,NA,EE,ZA,CH,NO",4.866705244,Europe,Europe,Northern Europe,0.596452592,0.85311094
troy,namsor_api_2.0.24,LATIN,36171fd4-c6bf-4886-b167-fb060631c744,troy,,NO,GB,"NO,GB,VN,NL,KH,ZA,TW,NA,ID,DK",0.991407483,Europe,Europe,Northern Europe,0.463795235,0.463795235
stacey,namsor_api_2.0.24,LATIN,9c82f24b-cf43-4bc1-b5e4-fc310325e88d,stacey,,GB,NA,"GB,NA,ZA,KE,RU,TW,IE,NL,UA,BG",8.638226563,Europe,Europe,Northern Europe,0.774500177,0.783988718
brendon,namsor_api_2.0.24,LATIN,43e05eaa-eca2-42d5-9b76-dc1d38b53017,brendon,,ZA,GB,"ZA,GB,NL,NA,IE,KE,CM,IL,CI,BG",2.518593283,Africa,Africa,Southern Africa,0.496222817,0.503702015
sally,namsor_api_2.0.24,LATIN,c1667adb-8cdc-4306-bb93-67f17d955753,sally,,GB,KE,"GB,KE,EG,IL,NA,KH,TZ,ZA,ID,LB",0.524340963,Europe,Europe,Northern Europe,0.437738998,0.437738998
eric,namsor_api_2.0.24,LATIN,d5469e94-a031-4931-8f68-22c12cda668c,eric,,FR,BE,"FR,BE,KE,CM,CH,SE,NL,LR,MG,DE",0,Europe,Europe,Western Europe,0.263050653,0.357816099
christine,namsor_api_2.0.24,LATIN,85367700-38ce-4729-bdb4-18a052b81ac7,christine,,FR,CM,"FR,CM,AT,CH,DK,BE,KE,GB,IE,NL",0.287901929,Europe,Europe,Western Europe,0.398930058,0.412084499
todd,namsor_api_2.0.24,LATIN,740cf178-48e5-4633-80ff-6deeaaaf5ca3,todd,,NO,GB,"NO,GB,IL,SE,UZ,BG,NL,TW,DE,TJ",2.554163004,Europe,Europe,Northern Europe,0.496622668,0.577145347
belinda,namsor_api_2.0.24,LATIN,718d678c-550f-4027-8945-32df322eaf4e,belinda,,NL,ZA,"NL,ZA,NA,BF,GE,KE,GB,IE,HU,SE",0,Europe,Europe,Western Europe,0.236535429,0.304224563
katrina,namsor_api_2.0.24,LATIN,d4c69ba2-1d8d-44ef-b1a6-7a990033c1e0,katrina,,BG,UA,"BG,UA,SK,EE,CZ,NA,SE,FI,AT,DE",0.260602698,Europe,Europe,Eastern Europe,0.394343929,0.394343929
brett,namsor_api_2.0.24,LATIN,421830e6-c146-4944-9895-279483247d94,brett,,GB,IE,"GB,IE,ZA,HU,IL,EE,NL,DK,KE,DE",0.379393959,Europe,Europe,Northern Europe,0.414160971,0.795714329
simone,namsor_api_2.0.24,LATIN,84fcea45-da00-4acf-9925-cf9ada69a72e,simone,,IT,CH,"IT,CH,DK,NL,FR,CM,ZA,AT,DE,IL",0.437079397,Europe,Europe,Southern Europe,0.423634516,0.484000334
brent,namsor_api_2.0.24,LATIN,6dcfb32e-7344-4a09-8ce8-de5b96859cb9,brent,,BE,NL,"BE,NL,CM,FR,IE,KE,GB,CH,ZA,TD",1.162546994,Europe,Europe,Western Europe,0.469158679,0.469158679
martin,namsor_api_2.0.24,LATIN,66fa758d-e9a3-488a-82e6-18bb54bbc4c6,martin,,SK,AT,"SK,AT,CZ,BG,EE,DE,NL,SE,CH,DK",1.025347029,Europe,Europe,Eastern Europe,0.46489457,0.46489457
kristy,namsor_api_2.0.24,LATIN,d37fa90b-c8cd-41de-be2c-8850fa972813,kristy,,NA,BE,"NA,BE,ID,EE,GB,BG,CZ,NL,HU,NO",0.476807984,Africa,Africa,Southern Africa,0.430091931,0.430091931
kirsty,namsor_api_2.0.24,LATIN,5850a929-c4d5-41e8-a2f1-242384fa57c2,kirsty,,GB,NL,"GB,NL,DK,ZA,BE,KE,ET,RU,IE,KH",9.198120805,Europe,Europe,Northern Europe,0.795889174,0.851759399
